,kep
1662,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6163.165286000087;}, attitude=org.orekit.attitudes.Attitude@2b086662, mass=1000.0, additional={}}"
1663,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6166.879602966446;}, attitude=org.orekit.attitudes.Attitude@76df1521, mass=1000.0, additional={}}"
1664,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6170.593358410532;}, attitude=org.orekit.attitudes.Attitude@175f0c1b, mass=1000.0, additional={}}"
1665,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6174.306519590531;}, attitude=org.orekit.attitudes.Attitude@594f8f65, mass=1000.0, additional={}}"
1666,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6178.019056287744;}, attitude=org.orekit.attitudes.Attitude@319cc958, mass=1000.0, additional={}}"
1667,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6181.730940931662;}, attitude=org.orekit.attitudes.Attitude@3fe4b457, mass=1000.0, additional={}}"
1668,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6185.442148713349;}, attitude=org.orekit.attitudes.Attitude@50b44864, mass=1000.0, additional={}}"
1669,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6189.152657686687;}, attitude=org.orekit.attitudes.Attitude@75a5c1b0, mass=1000.0, additional={}}"
1670,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6192.8624488571295;}, attitude=org.orekit.attitudes.Attitude@22240055, mass=1000.0, additional={}}"
1671,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6196.571506257612;}, attitude=org.orekit.attitudes.Attitude@38f85e4a, mass=1000.0, additional={}}"
1672,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6200.279817011388;}, attitude=org.orekit.attitudes.Attitude@4a7dc659, mass=1000.0, additional={}}"
1673,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6203.987371381577;}, attitude=org.orekit.attitudes.Attitude@110e26e7, mass=1000.0, additional={}}"
1674,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6207.694162807294;}, attitude=org.orekit.attitudes.Attitude@13aaba3b, mass=1000.0, additional={}}"
1675,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6211.400187926307;}, attitude=org.orekit.attitudes.Attitude@695abc0a, mass=1000.0, additional={}}"
1676,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6215.10544658417;}, attitude=org.orekit.attitudes.Attitude@4db1e076, mass=1000.0, additional={}}"
1677,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6218.809941829911;}, attitude=org.orekit.attitudes.Attitude@2d68ce39, mass=1000.0, additional={}}"
1678,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6222.513679898351;}, attitude=org.orekit.attitudes.Attitude@6b55c2cd, mass=1000.0, additional={}}"
1679,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6226.216670179234;}, attitude=org.orekit.attitudes.Attitude@57d38941, mass=1000.0, additional={}}"
1680,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6229.918925173356;}, attitude=org.orekit.attitudes.Attitude@15a3719d, mass=1000.0, additional={}}"
1681,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6233.620460435955;}, attitude=org.orekit.attitudes.Attitude@7e516c16, mass=1000.0, additional={}}"
1682,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6237.321294507687;}, attitude=org.orekit.attitudes.Attitude@3b579abb, mass=1000.0, additional={}}"
1683,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6241.021448833527;}, attitude=org.orekit.attitudes.Attitude@70859511, mass=1000.0, additional={}}"
1684,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6244.720947669989;}, attitude=org.orekit.attitudes.Attitude@7ea43d05, mass=1000.0, additional={}}"
1685,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6248.419817981121;}, attitude=org.orekit.attitudes.Attitude@be0cf1b, mass=1000.0, additional={}}"
1686,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6252.118089323733;}, attitude=org.orekit.attitudes.Attitude@c651e9e, mass=1000.0, additional={}}"
1687,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6255.815793722385;}, attitude=org.orekit.attitudes.Attitude@50943f1e, mass=1000.0, additional={}}"
1688,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6259.5129655346645;}, attitude=org.orekit.attitudes.Attitude@f076c1c, mass=1000.0, additional={}}"
1689,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6263.209641307353;}, attitude=org.orekit.attitudes.Attitude@212f2f0, mass=1000.0, additional={}}"
1690,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6266.90585962405;}, attitude=org.orekit.attitudes.Attitude@26278dc2, mass=1000.0, additional={}}"
1691,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6270.60166094492;}, attitude=org.orekit.attitudes.Attitude@57ba3ad7, mass=1000.0, additional={}}"
1692,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6274.297087439183;}, attitude=org.orekit.attitudes.Attitude@6369dbb0, mass=1000.0, additional={}}"
1693,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6277.992182811046;}, attitude=org.orekit.attitudes.Attitude@7679305f, mass=1000.0, additional={}}"
1694,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6281.686992119743;}, attitude=org.orekit.attitudes.Attitude@6caaeacf, mass=1000.0, additional={}}"
1695,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6285.381561594405;}, attitude=org.orekit.attitudes.Attitude@6a40190f, mass=1000.0, additional={}}"
1696,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6289.075938444468;}, attitude=org.orekit.attitudes.Attitude@4759fbac, mass=1000.0, additional={}}"
1697,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6292.770170666361;}, attitude=org.orekit.attitudes.Attitude@781dd0d0, mass=1000.0, additional={}}"
1698,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6296.464306847207;}, attitude=org.orekit.attitudes.Attitude@435ab18e, mass=1000.0, additional={}}"
1699,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6300.158395966284;}, attitude=org.orekit.attitudes.Attitude@29b8408b, mass=1000.0, additional={}}"
1700,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6303.852487195004;}, attitude=org.orekit.attitudes.Attitude@21344a8b, mass=1000.0, additional={}}"
1701,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6307.546629696166;}, attitude=org.orekit.attitudes.Attitude@3739952d, mass=1000.0, additional={}}"
1702,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6311.240872423245;}, attitude=org.orekit.attitudes.Attitude@21f98485, mass=1000.0, additional={}}"
1703,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6314.935263920462;}, attitude=org.orekit.attitudes.Attitude@4a2e2429, mass=1000.0, additional={}}"
1704,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6318.629852124415;}, attitude=org.orekit.attitudes.Attitude@494d5ff5, mass=1000.0, additional={}}"
1705,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6322.324684168004;}, attitude=org.orekit.attitudes.Attitude@32263b0c, mass=1000.0, additional={}}"
1706,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6326.019806187405;}, attitude=org.orekit.attitudes.Attitude@5f165c61, mass=1000.0, additional={}}"
1707,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6329.715263132841;}, attitude=org.orekit.attitudes.Attitude@642234c6, mass=1000.0, additional={}}"
1708,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6333.411098583856;}, attitude=org.orekit.attitudes.Attitude@47b37d40, mass=1000.0, additional={}}"
1709,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6337.107354569846;}, attitude=org.orekit.attitudes.Attitude@44ced0e1, mass=1000.0, additional={}}"
1710,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6340.804071396515;}, attitude=org.orekit.attitudes.Attitude@29d6694d, mass=1000.0, additional={}}"
1711,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6344.501287478965;}, attitude=org.orekit.attitudes.Attitude@5c27ecb5, mass=1000.0, additional={}}"
1712,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6348.199039182096;}, attitude=org.orekit.attitudes.Attitude@a2c30c, mass=1000.0, additional={}}"
1713,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6351.897360668939;}, attitude=org.orekit.attitudes.Attitude@32594221, mass=1000.0, additional={}}"
1714,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6355.596283757573;}, attitude=org.orekit.attitudes.Attitude@285fd926, mass=1000.0, additional={}}"
1715,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6359.29583778722;}, attitude=org.orekit.attitudes.Attitude@4b7ecadc, mass=1000.0, additional={}}"
1716,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6362.996049494091;}, attitude=org.orekit.attitudes.Attitude@5d52ca1c, mass=1000.0, additional={}}"
1717,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6366.696942897513;}, attitude=org.orekit.attitudes.Attitude@25e2c3dd, mass=1000.0, additional={}}"
1718,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6370.398539196866;}, attitude=org.orekit.attitudes.Attitude@7322a8ae, mass=1000.0, additional={}}"
1719,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6374.100856679803;}, attitude=org.orekit.attitudes.Attitude@4e37b43c, mass=1000.0, additional={}}"
1720,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6377.803910642155;}, attitude=org.orekit.attitudes.Attitude@5fe85cc, mass=1000.0, additional={}}"
1721,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6381.50771331996;}, attitude=org.orekit.attitudes.Attitude@36b15285, mass=1000.0, additional={}}"
1722,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6385.2122738339485;}, attitude=org.orekit.attitudes.Attitude@5030fb25, mass=1000.0, additional={}}"
1723,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6388.917598146761;}, attitude=org.orekit.attitudes.Attitude@23d5334b, mass=1000.0, additional={}}"
1724,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6392.623689033211;}, attitude=org.orekit.attitudes.Attitude@52f40218, mass=1000.0, additional={}}"
1725,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6396.330546063742;}, attitude=org.orekit.attitudes.Attitude@6eed47b9, mass=1000.0, additional={}}"
1726,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6400.038165601267;}, attitude=org.orekit.attitudes.Attitude@39d36092, mass=1000.0, additional={}}"
1727,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6403.746540811459;}, attitude=org.orekit.attitudes.Attitude@33164388, mass=1000.0, additional={}}"
1728,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6407.455661686567;}, attitude=org.orekit.attitudes.Attitude@41807330, mass=1000.0, additional={}}"
1729,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6411.1655150826955;}, attitude=org.orekit.attitudes.Attitude@45d43436, mass=1000.0, additional={}}"
1730,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6414.8760847705025;}, attitude=org.orekit.attitudes.Attitude@67a11bee, mass=1000.0, additional={}}"
1731,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6418.587351499166;}, attitude=org.orekit.attitudes.Attitude@66aa0e91, mass=1000.0, additional={}}"
1732,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6422.299293073406;}, attitude=org.orekit.attitudes.Attitude@2471f887, mass=1000.0, additional={}}"
1733,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6426.0118844433155;}, attitude=org.orekit.attitudes.Attitude@40e00dbb, mass=1000.0, additional={}}"
1734,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6429.725097806674;}, attitude=org.orekit.attitudes.Attitude@2f710022, mass=1000.0, additional={}}"
1735,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6433.438902723345;}, attitude=org.orekit.attitudes.Attitude@19195ddb, mass=1000.0, additional={}}"
1736,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6437.153266241326;}, attitude=org.orekit.attitudes.Attitude@32073bbf, mass=1000.0, additional={}}"
1737,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6440.868153033939;}, attitude=org.orekit.attitudes.Attitude@724a6591, mass=1000.0, additional={}}"
1738,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6444.583525547606;}, attitude=org.orekit.attitudes.Attitude@559d1bea, mass=1000.0, additional={}}"
1739,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6448.29934415957;}, attitude=org.orekit.attitudes.Attitude@6396307, mass=1000.0, additional={}}"
1740,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6452.015567344931;}, attitude=org.orekit.attitudes.Attitude@de87abc, mass=1000.0, additional={}}"
1741,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6455.732151852233;}, attitude=org.orekit.attitudes.Attitude@2c2ff07d, mass=1000.0, additional={}}"
1742,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6459.449052886874;}, attitude=org.orekit.attitudes.Attitude@11d0ec59, mass=1000.0, additional={}}"
1743,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6463.166224301489;}, attitude=org.orekit.attitudes.Attitude@5c3c943f, mass=1000.0, additional={}}"
1744,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6466.883618792513;}, attitude=org.orekit.attitudes.Attitude@124f289e, mass=1000.0, additional={}}"
1745,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6470.601188101977;}, attitude=org.orekit.attitudes.Attitude@41308eb2, mass=1000.0, additional={}}"
1746,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6474.318883223689;}, attitude=org.orekit.attitudes.Attitude@571410e9, mass=1000.0, additional={}}"
1747,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6478.0366546128125;}, attitude=org.orekit.attitudes.Attitude@6fb1fb58, mass=1000.0, additional={}}"
1748,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6481.754452397919;}, attitude=org.orekit.attitudes.Attitude@45135e8, mass=1000.0, additional={}}"
1749,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6485.472226594537;}, attitude=org.orekit.attitudes.Attitude@41d16ece, mass=1000.0, additional={}}"
1750,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6489.189927319217;}, attitude=org.orekit.attitudes.Attitude@3635bd45, mass=1000.0, additional={}}"
1751,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6492.907505003132;}, attitude=org.orekit.attitudes.Attitude@563efbe0, mass=1000.0, additional={}}"
1752,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6496.624910604236;}, attitude=org.orekit.attitudes.Attitude@5b4d6aba, mass=1000.0, additional={}}"
1753,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6500.342095817021;}, attitude=org.orekit.attitudes.Attitude@11a0d803, mass=1000.0, additional={}}"
1754,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6504.059013278896;}, attitude=org.orekit.attitudes.Attitude@a6490e7, mass=1000.0, additional={}}"
1755,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6507.775616772273;}, attitude=org.orekit.attitudes.Attitude@2ba48bb0, mass=1000.0, additional={}}"
1756,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6511.491861421428;}, attitude=org.orekit.attitudes.Attitude@1b8c2cc4, mass=1000.0, additional={}}"
1757,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6515.207703883272;}, attitude=org.orekit.attitudes.Attitude@cfb8f76, mass=1000.0, additional={}}"
1758,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6518.923102531156;}, attitude=org.orekit.attitudes.Attitude@2236c5a6, mass=1000.0, additional={}}"
1759,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6522.638017630939;}, attitude=org.orekit.attitudes.Attitude@2dc0335b, mass=1000.0, additional={}}"
1760,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6526.352411508509;}, attitude=org.orekit.attitudes.Attitude@5750d02b, mass=1000.0, additional={}}"
1761,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6530.066248708047;}, attitude=org.orekit.attitudes.Attitude@7006588, mass=1000.0, additional={}}"
1762,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.0016; i: 98.0; pa: 0.2; raan: 90.0; v: 6533.779496140388;}, attitude=org.orekit.attitudes.Attitude@138f9b3b, mass=1000.0, additional={}}"
